IDX,발화자,발화문,카테고리,QA번호,QA여부,감성,인텐트,가격,수량,크기,장소,조직,사람,시간,날짜,상품명,상담번호,상담내순번
115030,c,이번주 주말에 눈매교정 수술 가능한지 알려주시겠어요?,병원,26135,q,m,수술|입퇴원_예약_질문,,,,,,,,,눈매교정 수술,26135,1
115031,s,이번달까지는 수술이 불가해요.,병원,26135,a,m,수술|입퇴원_예약_질문,,,,,,,,,,26135,2
115032,c,임플란트 다음주에 시술 가능한 날 있나요?,병원,19537,q,m,수술|입퇴원_예약_질문,,,,,,,,,임플란트,19537,1
115033,s,스케쥴 확인해보고 말씀드릴게요.,병원,19537,a,m,수술|입퇴원_예약_질문,,,,,,,,,,19537,2
115034,c,심장사상충 입원치료 최대한 빠르게 예약 가능한가요?,병원,19701,q,m,수술|입퇴원_예약_질문,,,,,,,,,심장사상충 입원치료,19701,1
115035,s,"네, 최대한 빨리 하시는게 좋을것 같습니다.",병원,19701,a,m,수술|입퇴원_예약_질문,,,,,,,,,,19701,2
115036,c,혹시 디스크 수술 대표 원장님께 수술 받을 수 있나요? 가능하면 다음 주 중에서 알려주세요.,병원,51404,q,m,수술|입퇴원_예약_질문,,,,,,,,,디스크 수술,51404,1
115037,s,"네, 다음 주 화요일에 일정 잡으실 수 있어요.",병원,51404,a,m,수술|입퇴원_예약_질문,,,,,,,,화요일,,51404,2
115038,c,라식 수술 가능 여부 검사하려는데 언제 예약이 가능한가요?,병원,16405,q,m,수술|입퇴원_예약_질문,,,,,,,,,라식 수술,16405,1
115039,s,"네, 언제든 예약 가능하십니다. ",병원,16405,a,m,수술|입퇴원_예약_질문,,,,,,,,,,16405,2
115040,c,"편도선절제술로 권유받았는데, 예약은 언제로 잡을 수 있나요?",병원,8644,q,m,수술|입퇴원_예약_질문,,,,,,,,,편도선절제술,8644,1
115041,s,편도선절제술 예약은 5월 6일에 잡아드릴 수 있습니다.,병원,8644,a,m,수술|입퇴원_예약_질문,,,,,,,,5월 6일,편도선절제술,8644,2
115042,c,임플란트 다음주로 예약할 수 있나요?,병원,19536,q,m,수술|입퇴원_예약_질문,,,,,,,,,임플란트,19536,1
115043,s,"네, 다음주로 예약 잡아드릴게요.",병원,19536,a,m,수술|입퇴원_예약_질문,,,,,,,,,,19536,2
115044,c,수술 하고 입원할 예정인데 예약을 먼저 걸어놔야 하나요?,병원,8752,q,m,수술|입퇴원_예약_질문,,,,,,,,,수술,8752,1
115045,s,"네, 먼저 예약하셔야 합니다. ",병원,8752,a,m,수술|입퇴원_예약_질문,,,,,,,,,,8752,2
115046,c,다음주로 중성화수술 예약 미룰 수 있을까요?,병원,33494,q,m,수술|입퇴원_예약_질문,,,,,,,,,중성화수술,33494,1
115047,s,"네, 다음주 가능한 날짜로 연기해드릴게요.",병원,33494,a,m,수술|입퇴원_예약_질문,,,,,,,,,,33494,2
115048,c,편도 제거 수술 이번주 말고는 언제 가능한가요?,병원,14956,q,m,수술|입퇴원_예약_질문,,,,,,,,,편도 제거 수술,14956,1
115049,s,이번 주에 안 되시면 예약일을 다음 달 중에 잡아야 해요.,병원,14956,a,m,수술|입퇴원_예약_질문,,,,,,,,,,14956,2
115050,c,디스크 수술 다음 주 월요일에 받을 수 있는지 알려주시겠어요?,병원,15620,q,m,수술|입퇴원_예약_질문,,,,,,,,월요일,디스크 수술,15620,1
115051,s,다음 주 월요일에 받으실 수 있습니다.,병원,15620,a,m,수술|입퇴원_예약_질문,,,,,,,,월요일,,15620,2
115052,c,#이름# 교수님이 수술 스케줄 잡히면 연락 주신다고 했는데 지금 알 수 있나요?,병원,45720,q,n,수술|입퇴원_예약_질문,,,,,,#이름#,,,,45720,1
115053,s,"예, 교수님이 출장 중이셔서 다음 주에 돌아오시면 바로 연락 드리겠습니다.",병원,45720,a,m,수술|입퇴원_예약_질문,,,,,,,,,,45720,2
115054,c,차롯데 선생님 다음 달 초에 수술 가능한 날이 언제예요?,병원,22633,q,m,수술|입퇴원_예약_질문,,,,,,차롯데,,,,22633,1
115055,s,차롯데 선생님 다음 달 초 수술 가능한 날은 3일입니다.,병원,22633,a,m,수술|입퇴원_예약_질문,,,,,,차롯데,,3일,,22633,2
115056,c,차롯데 선생님 다음 달 초에 수술 가능한 날이 3일 하루뿐인가요?,병원,22641,q,m,수술|입퇴원_예약_질문,,,,,,차롯데,,3일,,22641,1
115057,s,"네, 다음 달 초 수술 가능한 날은 3일 하루뿐입니다.",병원,22641,a,m,수술|입퇴원_예약_질문,,,,,,,,3일,,22641,2
115058,c,임플란트 이번주로 예약된거 다음주로 미룰 수 있을까요?,병원,19539,q,m,수술|입퇴원_예약_질문,,,,,,,,,임플란트,19539,1
115059,s,"네, 그럼 다음주 편하신 날짜로 미뤄드릴게요.",병원,19539,a,m,수술|입퇴원_예약_질문,,,,,,,,,,19539,2
115060,c,지금 심장사상충 입원치료 예약 처리 될까요?,병원,58195,q,m,수술|입퇴원_예약_질문,,,,,,,,,심장사상충 입원치료,58195,1
115061,s,"네, 지금 치료 예약 처리 가능합니다.",병원,58195,a,m,수술|입퇴원_예약_질문,,,,,,,,,,58195,2
115062,c,"디스크 수술 대표 원장님께 받고 싶은데, 다음 주 중 가능한 날은 언제인지 알려주시겠어요?",병원,15634,q,m,수술|입퇴원_예약_질문,,,,,,,,,디스크 수술,15634,1
115063,s,"네, 대표 원장님은 다음 주 화요일에 가능합니다.",병원,15634,a,m,수술|입퇴원_예약_질문,,,,,,,,화요일,,15634,2
115064,c,이번주 주말에 눈매교정 수술 가능한지 알려줄래요?,병원,26134,q,m,수술|입퇴원_예약_질문,,,,,,,,,눈매교정 수술,26134,1
115065,s,이번달까지는 수술이 불가합니다.,병원,26134,a,m,수술|입퇴원_예약_질문,,,,,,,,,,26134,2
115066,c,치질수술 예약 가능한 빠른 날짜를 확인하고 싶습니다.,병원,42169,q,m,수술|입퇴원_예약_질문,,,,,,,,,치질수술,42169,1
115067,s,다음 주 월요일이 가장 빠릅니다.,병원,42169,a,m,수술|입퇴원_예약_질문,,,,,,,,월요일,,42169,2
115068,c,유방암 수술은 2월 3일에 예약 불가능한가요?,병원,43397,q,m,수술|입퇴원_예약_질문,,,,,,,,2월 3일,유방암 수술,43397,1
115069,s,그날은 #이름# 선생님 진료일이 아니라서 예약이 가능한 날을 안내해 드릴게요.,병원,43397,a,m,수술|입퇴원_예약_질문,,,,,,#이름#,,,,43397,2
115070,c,혹시 지방흡입 수술 오늘 바로 예약할 수 있을까요?,병원,47469,q,m,수술|입퇴원_예약_질문,,,,,,,,,지방흡입 수술,47469,1
115071,s,"네, 오늘 예약해드리겠습니다.",병원,47469,a,m,수술|입퇴원_예약_질문,,,,,,,,,,47469,2
115072,c,가장 빠르게 중성화 수술 예약할 수 있는 날이 언제에요?,병원,26856,q,m,수술|입퇴원_예약_질문,,,,,,,,,중성화 수술,26856,1
115073,s,다음주 월요일에 자리가 있습니다.,병원,26856,a,m,수술|입퇴원_예약_질문,,,,,,,,월요일,,26856,2
115074,c,이번 주 폐암 수술 예약 가능한 날짜 좀 알려주실래요?,병원,28490,q,m,수술|입퇴원_예약_질문,,,,,,,,,폐암 수술,28490,1
115075,s,이번 주는 화요일과 금요일에 예약할 수 있어요.,병원,28490,a,m,수술|입퇴원_예약_질문,,,,,,,,화요일| 금요일,,28490,2
115076,c,죄송한데 제가 중요한 일이 생겨서요. 혹시 지방흡입 수술 예약했던 거 며칠만 좀 미뤄주실 수 있나요?,병원,47475,q,m,수술|입퇴원_예약_질문,,,,,,,,,지방흡입 수술,47475,1
115077,s,"네, 날짜 말씀해주시면 해당 날로 미뤄드리겠습니다.",병원,47475,a,m,수술|입퇴원_예약_질문,,,,,,,,,,47475,2
115078,c,강아지 자궁축농증 수술을 빨리 받아야 할 것 같아요. 언제쯤 예약 가능할지 알려주세요.,병원,50958,q,m,수술|입퇴원_예약_질문,,,,,,,,,자궁축농증 수술,50958,1
115079,s,수술 일정을 보고 다시 안내드릴게요.,병원,50958,a,m,수술|입퇴원_예약_질문,,,,,,,,,,50958,2
115080,c,수술을 두달 후로 잡았는데 혹시 날짜를 당길 수 있을까요?,병원,34667,q,m,수술|입퇴원_예약_질문,,,,,,,,,,34667,1
115081,s,죄송합니다만 지금 수술 일정이 꽉 차있기 때문에 더 빠른 날을 찾기가 어렵습니다.,병원,34667,a,m,수술|입퇴원_예약_질문,,,,,,,,,,34667,2
115082,c,수술 이번 달로 예약 가능한가요?,병원,42063,q,m,수술|입퇴원_예약_질문,,,,,,,,,,42063,1
115083,s,예약이 다 차 있어서 다음 달에나 가능합니다.,병원,42063,a,m,수술|입퇴원_예약_질문,,,,,,,,,,42063,2
115084,c,"디스크 수술 대표 원장님께 받고 싶은데, 다음 주 중 가능한 날 있는지 알려주세요.",병원,15625,q,m,수술|입퇴원_예약_질문,,,,,,,,,디스크 수술,15625,1
115085,s,다음 주 화요일 가능합니다.,병원,15625,a,m,수술|입퇴원_예약_질문,,,,,,,,화요일,,15625,2
115086,c,빨리 수술 받고 싶은데 차롯데 선생님 다음 달 초에 수술 가능한 날 있으면 알려주실래요?,병원,44812,q,m,수술|입퇴원_예약_질문,,,,,,차롯데,,,,44812,1
115087,s,"네, 수술 하실 수 있는 날 확인 후 말씀드리겠습니다.",병원,44812,a,m,수술|입퇴원_예약_질문,,,,,,,,,,44812,2
115088,c,라식 수술 날짜 이번 주 중으로 예약할 수 있다는 거죠?,병원,13762,q,m,수술|입퇴원_예약_질문,,,,,,,,,라식 수술,13762,1
115089,s,"아니오, 라식 수술 날짜 이번 주 중에는 예약할 수 없습니다.",병원,13762,a,m,수술|입퇴원_예약_질문,,,,,,,,,라식 수술,13762,2
115090,c,12월 17일부터 20일까지 1인실 이용하는 것으로 예약할 수 있는 거 맞나요?,병원,35109,q,m,수술|입퇴원_예약_질문,,,,,,,,,,35109,1
115091,s,"네, 1인실 이용하시는 걸로 예약하실 수 있는 거 맞습니다.",병원,35109,a,m,수술|입퇴원_예약_질문,,,,,,,,,,35109,2
115092,c,12월 17일부터 20일까지 1인실로 예약하고 싶은데 할 수 있는지 알려 주실래요?,병원,35105,q,m,수술|입퇴원_예약_질문,,,,,,,,,,35105,1
115093,s,원하시는 기간에 1인실로 예약할 수 있어요.,병원,35105,a,m,수술|입퇴원_예약_질문,,,,,,,,,,35105,2
115094,c,차롯데 선생님 다음 달 초에 수술 가능한 날이 언제인가요?,병원,22628,q,m,수술|입퇴원_예약_질문,,,,,,차롯데,,,,22628,1
115095,s,3일입니다.,병원,22628,a,m,수술|입퇴원_예약_질문,,,,,,,,3일,,22628,2
115096,c,혹시 5월 19일에 폐암 수술 예약 되는 지 확인 좀 해주실래요?,병원,44397,q,m,수술|입퇴원_예약_질문,,,,,,,,5월 19일,폐암 수술,44397,1
115097,s,다행히 5월 19일 오전 11시에 예약이 가능하네요.,병원,44397,a,m,수술|입퇴원_예약_질문,,,,,,,11시,5월 19일,,44397,2
115098,c,이번주안에 사랑니 발치 수술 예약 될까요?,병원,33638,q,m,수술|입퇴원_예약_질문,,,,,,,,,사랑니 발치 수술,33638,1
115099,s,"네, 원하시는 날짜 정해서 알려주세요.",병원,33638,a,m,수술|입퇴원_예약_질문,,,,,,,,,,33638,2
115100,c,디스크 수술 대표 원장님께 수술을 받으려고 하는데 언제가 가장 빠른 날이죠?,병원,51401,q,m,수술|입퇴원_예약_질문,,,,,,,,,디스크 수술,51401,1
115101,s,다음 주 화요일이 제일 빠른데 그 날로 잡아드리겠습니다.,병원,51401,a,m,수술|입퇴원_예약_질문,,,,,,,,화요일,,51401,2
115102,c,혹시 다음 주로 간이식 수술 예약이 가능한지 봐주시겠어요?,병원,50119,q,m,수술|입퇴원_예약_질문,,,,,,,,,간이식 수술,50119,1
115103,s,"네, 다음 주 수요일이 가장 빠른데 간이식 수술 예약을 이 날로 잡아드리겠습니다.",병원,50119,a,m,수술|입퇴원_예약_질문,,,,,,,,수요일,간이식 수술,50119,2
115104,c,비염수술과 코 성형 수술 예약은 언제로 하는 게 좋은가요?,병원,16283,q,m,수술|입퇴원_예약_질문,,,,,,,,,비염수술|코 성형,16283,1
115105,s,"네, 이번달 안으로 날짜는 잡아드려요",병원,16283,a,m,수술|입퇴원_예약_질문,,,,,,,,,,16283,2
115106,c,다음 달 초에 차롯데 선생님 수술 가능한 날이 3일 하루뿐인 거죠?,병원,44816,q,m,수술|입퇴원_예약_질문,,,,,,차롯데,,3일,,44816,1
115107,s,"네, 3일 오직 하루뿐입니다.",병원,44816,a,m,수술|입퇴원_예약_질문,,,,,,,,3일,,44816,2
115108,c,간이식 수술 날짜를 예약하고 싶은데 다음 주 중 언제 가능하죠?,병원,14339,q,m,수술|입퇴원_예약_질문,,,,,,,,,간이식 수술,14339,1
115109,s,간이식 수술의 경우 다음 주 수요일에 받으실 수 있습니다.,병원,14339,a,m,수술|입퇴원_예약_질문,,,,,,,,수요일,간이식 수술,14339,2
115110,c,라식 수술하는 날 예약은 아침 9시로 되어 있는 거죠?,병원,35709,q,m,수술|입퇴원_예약_질문,,,,,,,9시,,라식 수술,35709,1
115111,s,"네, 예약은 아침 9시로 되어 있습니다.",병원,35709,a,m,수술|입퇴원_예약_질문,,,,,,,9시,,,35709,2
115112,c,이번 주는 라식 수술 예약이 어렵나요?,병원,28486,q,m,수술|입퇴원_예약_질문,,,,,,,,,라식 수술,28486,1
115113,s,"아뇨, 라식 수술은 이번 주 금요일은 예약 잡을 수 있어요.",병원,28486,a,m,수술|입퇴원_예약_질문,,,,,,,,금요일,라식 수술,28486,2
115114,c,사랑니 발치 수술 예약 다음주로 미룰 수 있나요?,병원,6199,q,m,수술|입퇴원_예약_질문,,,,,,,,,사랑니 발치 수술,6199,1
115115,s,"네, 다음주로 미룰 수 있어요.",병원,6199,a,m,수술|입퇴원_예약_질문,,,,,,,,,,6199,2
115116,c,지방흡입 수술 최대한 빠른 날짜로 예약 가능한가요?,병원,11690,q,m,수술|입퇴원_예약_질문,,,,,,,,,지방흡입 수술,11690,1
115117,s,"네, 가능한 날짜 확인 해보겠습니다.",병원,11690,a,m,수술|입퇴원_예약_질문,,,,,,,,,,11690,2
115118,c,포경수술 예약 가장 빠른 날짜가 언제에요?,병원,11738,q,m,수술|입퇴원_예약_질문,,,,,,,,,포경수술,11738,1
115119,s,내일 바로 받으실 수 있습니다.,병원,11738,a,m,수술|입퇴원_예약_질문,,,,,,,,,,11738,2
115120,c,치질수술 다음 주에 하는 거로 예약 될까요?,병원,42171,q,m,수술|입퇴원_예약_질문,,,,,,,,,치질수술,42171,1
115121,s,"네, 다음 주 월요일로 예약됩니다.",병원,42171,a,m,수술|입퇴원_예약_질문,,,,,,,,월요일,,42171,2
115122,c,중성화 수술은 예약부터 해야 하는 거죠?,병원,34472,q,m,수술|입퇴원_예약_질문,,,,,,,,,중성화 수술,34472,1
115123,s,"네, 예약을 해주셔야 합니다.",병원,34472,a,m,수술|입퇴원_예약_질문,,,,,,,,,,34472,2
115124,c,언제가 중성화수술 예약 가능한 제일 빠른 날짜예요?,병원,33498,q,m,수술|입퇴원_예약_질문,,,,,,,,,중성화수술,33498,1
115125,s,가장 빠른 날짜는 다음주 화요일입니다.,병원,33498,a,m,수술|입퇴원_예약_질문,,,,,,,,화요일,,33498,2
115126,c,한의원 입원 당일 가능한가요?,병원,12024,q,m,수술|입퇴원_예약_질문,,,,,,,,,,12024,1
115127,s,네 당일도 가능합니다.,병원,12024,a,m,수술|입퇴원_예약_질문,,,,,,,,,,12024,2
115128,c,지금 라섹 수술 예약하면 제일 빨리 할 수 있는 날짜가 언제에요?,병원,19396,q,m,수술|입퇴원_예약_질문,,,,,,,,,라섹,19396,1
115129,s,다음주 월요일이 가장 빠른 날짜입니다.,병원,19396,a,m,수술|입퇴원_예약_질문,,,,,,,,월요일,,19396,2
115130,c,차롯데 선생님 다음 달 초에 수술 가능한 날이 3일 말곤 없죠?,병원,22652,q,m,수술|입퇴원_예약_질문,,,,,,차롯데,,3일,,22652,1
115131,s,"네, 3일 말곤 수술 가능한 날이 없습니다.",병원,22652,a,m,수술|입퇴원_예약_질문,,,,,,,,3일,,22652,2
115132,c,"가능한 빨리 척추 유합술을 받고자 하는데, 언제 가능합니까?",병원,20134,q,m,수술|입퇴원_예약_질문,,,,,,,,,척추 유합술,20134,1
115133,s,다다음주에 가능하시고 날짜는 12월 16일에 받으실 수 있어요.,병원,20134,a,m,수술|입퇴원_예약_질문,,,,,,,,12월 16일,,20134,2
115134,c,강아지 중성화 수술 오후에 진행 가능해요?,병원,25650,q,m,수술|입퇴원_예약_질문,,,,,,,,,중성화 수술,25650,1
115135,s,"네, 오후에도 수술 진행 가능합니다.",병원,25650,a,m,수술|입퇴원_예약_질문,,,,,,,,,,25650,2
115136,c,주말에 십자인대 수술 예약 되나요?,병원,51522,q,m,수술|입퇴원_예약_질문,,,,,,,,,십자인대 수술,51522,1
115137,s,네 주말에 입원 가능해요.,병원,51522,a,m,수술|입퇴원_예약_질문,,,,,,,,,,51522,2
115138,c,디스크 수술 다음 주 월요일에 받을 수 있는지 알려주실래요?,병원,15619,q,m,수술|입퇴원_예약_질문,,,,,,,,월요일,디스크 수술,15619,1
115139,s,다음 주 월요일에 받을 수 있습니다.,병원,15619,a,m,수술|입퇴원_예약_질문,,,,,,,,월요일,,15619,2
115140,c,지방흡입 수술 오늘 예약 가능해요?,병원,11689,q,m,수술|입퇴원_예약_질문,,,,,,,,,지방흡입 수술,11689,1
115141,s,"네, 오늘 예약 가능합니다.",병원,11689,a,m,수술|입퇴원_예약_질문,,,,,,,,,,11689,2
115142,c,차롯데 선생님 다음 달 초에 수술 가능한 날 있으면 알려주시겠어요?,병원,22638,q,m,수술|입퇴원_예약_질문,,,,,,차롯데,,,,22638,1
115143,s,"네, 수술 가능한 날 확인 후 말씀해드릴게요.",병원,22638,a,m,수술|입퇴원_예약_질문,,,,,,,,,,22638,2
115144,c,제가 라식 수술을 받아야 하는데 이번 주 안에는 어려울까요?,병원,49535,q,m,수술|입퇴원_예약_질문,,,,,,,,,라식 수술,49535,1
115145,s,"네, 라식 수술은 이번 주에 잡을 수 없고 다음 주부터 가능하세요.",병원,49535,a,m,수술|입퇴원_예약_질문,,,,,,,,,라식 수술,49535,2
115146,c,심장사상충 입원치료지금 예약 가능한가요?,병원,19699,q,m,수술|입퇴원_예약_질문,,,,,,,,,심장사상충 입원치료,19699,1
115147,s,"네, 지금 예약 하실 수 있습니다.",병원,19699,a,m,수술|입퇴원_예약_질문,,,,,,,,,,19699,2
